id,licenseNumber,licenseStatus,licenseTerm,licenseType,licenseDesignation,issueDate,expirationDate,licenseStatusDate,businessLegalName,businessDbaName,businessOwnerName,businessStructure,activity,premiseStreetAddress,premiseCity,premiseState,premiseCounty,premiseZipCode,businessEmail,businessPhone,parcelNumber,PremiseLatitude,PremiseLongitude
7118,C10-0000116-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/04/2019 00:00:00,06/03/2026 00:00:00,,"Downtown Collective, Inc.","DOWNTOWN COLLECTIVE, INC.","Jennifer Nourafshan, Mara Stusser, Spencer Noecker",Corporation,Data Not Available,8151 3rd St W,Los Angeles,CA,Los Angeles,90048,Complianceca@gw-Ind.Com,(971) 254-4290,Data Not Available,34.072609,-118.367084
7119,C10-0000117-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/04/2019 00:00:00,06/03/2026 00:00:00,,"Wf Enterprises, Inc.",White Fire,"Darren Dysktra, Gavin  Kogan, Howard Fisher, Kasra Ajir, Mustafa 'Mike' Bitar, Omar Bitar",Corporation,Data Not Available,111 Old Tully Rd,San Jose,CA,Santa Clara,95111,Darrendykstra@gmail.Com,(408) 849-3706,Data Not Available,37.31526981,-121.83724176
7122,C10-0000120-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/04/2019 00:00:00,06/03/2026 00:00:00,,"Adelanto Air Expressway, Inc.",High Season,"Martha Cuevas, Ramon Cuevas",Corporation,Data Not Available,12011 Air Expy,Adelanto,CA,San Bernardino,92301,Compliance@shophighseason.Com,(909) 912-0145,Data Not Available,34.571575,-117.402678
7123,C10-0000121-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/04/2019 00:00:00,06/03/2026 00:00:00,,Ecsd Management LLC,Eaze,"Cory Azzalino, Francis (Trey) Handley III, James Clark",Limited Liability Company,Data Not Available,3455 Camino Del Rio S,San Diego,CA,San Diego,92108,Ecsdmanagement@gmail.Com,(619) 701-6036,Data Not Available,32.77697,-117.119137
7124,C10-0000122-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/04/2019 00:00:00,06/03/2026 00:00:00,,Green Dot Medicinal Cannabis Patients' Group,Erba Venice,"DERRIE MALONE, Devon Wheeler",Corporation,Data Not Available,4200 Lincoln Blvd,Marina DL Rey,CA,Los Angeles,90292,Infovenice@erbala.Com,(310) 578-8300,Data Not Available,33.987075,-118.444068
7165,C10-0000125-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/04/2019 00:00:00,06/03/2026 00:00:00,,"Toluca Lake Collective, Inc.",Data Not Available,Martin Vivero,Corporation,Data Not Available,3650 Olympic Blvd E,Los Angeles,CA,Los Angeles,90023,Tolucalake420@gmail.Com,(626) 890-4625,Data Not Available,34.01779829,-118.19864058
7166,C10-0000126-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/05/2019 00:00:00,06/04/2026 00:00:00,,"Socal The Syndicate, Inc.",The Syndicate,Gabriel Guzman,Corporation,Data Not Available,6322 Fallbrook Ave,Woodland HLS,CA,Los Angeles,91367,Gguzman459@gmail.Com,(818) 914-4736,Data Not Available,34.18532229,-118.62297333
7167,C10-0000127-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/05/2019 00:00:00,06/04/2026 00:00:00,,"Bcsf, Inc.",Barbary Coast,"Clayton  Kopp, Melinda  Rodriguez, NATHANIEL HAAS",Corporation,Data Not Available,952 Mission St,San Francisco,CA,San Francisco,94103,Jesse@barbarycoastsf.Org,(415) 793-0831,Data Not Available,37.781922,-122.407814
7169,C10-0000129-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/05/2019 00:00:00,06/04/2026 00:00:00,,"Vermont Herbal Center, Inc.","VERMONT HERBAL CENTER, INC.",Timothy Dodd,Corporation,Data Not Available,919 La Cienaga Blvd N,Los Angeles,CA,Los Angeles,90069,Compliance@sweetflower.Com,(323) 591-2662,Data Not Available,34.087447,-118.376739
7170,C10-0000130-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/05/2019 00:00:00,06/04/2026 00:00:00,,"Resource Referral Services, Inc.","Hi, Neighbor Cannabis Club","Alexis Garcia, Juan Garcia",Corporation,Data Not Available,10842 Magnolia Blvd W,Hollywood,CA,Los Angeles,91601,Juan@ajalainc.Com,(603) 738-6449,Data Not Available,34.164674,-118.367366
7171,C10-0000131-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/05/2019 00:00:00,06/04/2026 00:00:00,,"La Wonderland Caregivers, Inc.",Wonderland,"Boris Gonchar, Leonid Gonchar",Corporation,Data Not Available,151 17th St W,Los Angeles,CA,Los Angeles,90015,Lakonan@gmail.Com,(323) 788-9778,Data Not Available,34.033969,-118.26453
7173,C10-0000133-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/05/2019 00:00:00,06/04/2026 00:00:00,,Purple Star Md Collective,Purple Star MD,"Brian Wong, gus murad",Corporation,Data Not Available,2520 Mission St,San Francisco,CA,San Francisco,94110,Sfpurplestar@gmail.Com,(415) 826-1220,Data Not Available,37.75661793,-122.41927735
7175,C10-0000135-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/05/2019 00:00:00,06/04/2026 00:00:00,,Pal's Association,Data Not Available,Alena Wagener,Corporation,Data Not Available,"1367 Rocking W Dr, Suite L",Bishop,CA,Inyo,93514,Palscollective@gmail.Com,(760) 258-6049,Data Not Available,37.3788927,-118.42011232
7176,C10-0000136-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/05/2019 00:00:00,06/04/2026 00:00:00,,Smart Collective Inc,SCC,Anahit Muradyan,Corporation,Data Not Available,"10745 Riverside Dr, Suite A",N Hollywood,CA,Los Angeles,91602,Viphye@yahoo.Com,(818) 726-6667,Data Not Available,34.152516,-118.365112
7177,C10-0000137-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/06/2019 00:00:00,06/05/2026 00:00:00,,Bscb Enterprises,Big Sur Cannabotanicals,Aram Stoney,Corporation,Data Not Available,"26352 Carmel Rancho Ln, Suite 100",Carmel,CA,Monterey,93923,Aram@bigsurcannabotanicals.Com,(831) 250-7756,Data Not Available,36.540939,-121.906601
7178,C10-0000138-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/06/2019 00:00:00,06/05/2026 00:00:00,,"Elevation 2477, LLC",Data Not Available,"Daniel Batchelor, Jonathan Hogander",Limited Liability Company,Data Not Available,"569 Searls Ave, Suite D",Nevada City,CA,Nevada,95959,Daniel@elevation2477.Com,(530) 264-7684,Data Not Available,39.252336,-121.02336557
7179,C10-0000139-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/06/2019 00:00:00,06/16/2026 00:00:00,,Sunrise Caregiver Foundation Inc.,SUNRISE CAREGIVER FOUNDATION INC.,"Chun Wai Tommy Ngan, kwok chan",Corporation,Data Not Available,22865 Lockness Ave,Torrance,CA,Los Angeles,90501,Sunrise22865@gmail.Com,(310) 561-8508,Data Not Available,33.817395,-118.30741
7180,C10-0000140-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/07/2019 00:00:00,06/06/2026 00:00:00,,"Alternative Health Sunrise, Inc",Goldn Bloom,"Mishil Yousif, Sami Harmis, Sami Younan",Corporation,Data Not Available,3385 Sunrise St,San Diego,CA,San Diego,92102,Samiharmis@yahoo.Com,(619) 618-5811,Data Not Available,32.713999,-117.121187
7181,C10-0000141-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/07/2019 00:00:00,06/06/2026 00:00:00,,"Lax Cc, Inc.",LAX CANNABIS CLUB,"Adam  Coulter, Caytlin Ahl, Cole Carpenter, Jeff Christie, Kevin Sperry",Corporation,Data Not Available,8332 Lincoln Blvd S,Los Angeles,CA,Los Angeles,90045,Laxcc20@gmail.Com,(310) 439-9189,Data Not Available,33.961942,-118.420726
16504,C10-0000142-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/07/2019 00:00:00,06/06/2026 00:00:00,,Higher Level Of Care Hollister Inc.,Data Not Available,"Chaudhry Ali, Daniel Thompson, Greg  Gamet, Isaac Kim, James Kim, Juanito  Advinvcula Jr., Laurie  Holcomb Thompson, Marshall Minor, Richard Ormond, Salvatore Palma, Tak Sato, Vivian Khong",Corporation,Data Not Available,1802 Shelton Dr,Hollister,CA,San Benito,95023,Spalma.Pbs@gmail.Com,(310) 261-4809,Data Not Available,36.88612,-121.393834
16508,C10-0000143-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/07/2019 00:00:00,06/06/2026 00:00:00,,"Southern California Collective, A California Corporation",Coastal Dispensary,"Greg Gamet, Laurie Holcomb, Marshall Minor, Richard Ormond",Corporation,Data Not Available,2435 Military Ave,Los Angeles,CA,Los Angeles,90064,M@coastalcalifornia.Com,(310) 734-8194,Data Not Available,34.037347,-118.432728
16510,C10-0000145-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/08/2019 00:00:00,06/07/2026 00:00:00,,Wcw Organization Inc.,Tropicanna,Rouzbeh Vahdatpour,Corporation,Data Not Available,1628 S Grand Ave,Santa Ana,CA,Orange,92705,Rooz51@gmail.Com,(310) 845-5117,Data Not Available,33.725679,-117.850721
16511,C10-0000146-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/08/2019 00:00:00,06/07/2026 00:00:00,,420 For The People Cooperative Inc. [Equity Retailer],Stash Studio City [Equity Retailer],Michael Weiss,Corporation,Data Not Available,12433 W Ventura Blvd,Studio City,CA,Los Angeles,91604,420forthepeople@gmail.Com,(818) 810-5353,Data Not Available,34.14276631,-118.40417868
16512,C10-0000147-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/10/2019 00:00:00,06/09/2026 00:00:00,,The Bud Farmacy,Data Not Available,Harry Ezajian,Corporation,Data Not Available,"101 Spikes Rd E, Suite A",Needles,CA,San Bernardino,92363,Harryezajian@yahoo.Com,(818) 262-9937,Data Not Available,34.81488011,-114.60137007
16514,C10-0000149-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/10/2019 00:00:00,06/09/2026 00:00:00,,Higher Level Of Care,One Plant Castroville,"Aaron  Serruya, Adam  Wilks, Mark  Klein",Corporation,Data Not Available,10665 Merritt St,Castroville,CA,Monterey,95012,Castroville@oneplant.Life,(831) 789-9111,Data Not Available,36.766329,-121.758591
16516,C10-0000151-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/10/2019 00:00:00,06/09/2026 00:00:00,,"Healthy Healing Holistic Options, Inc.",Eaze,"Cory  Azzalino, Francis  Handley III, James  Clark",Corporation,Data Not Available,1625 St Gertrude Pl E,Santa Ana,CA,Orange,92705,Dgordeychev@manifest7.Com,(833) 654-2462,Data Not Available,33.720089,-117.846786
16517,C10-0000152-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/10/2019 00:00:00,06/09/2026 00:00:00,,"Elevated Systems, Inc.",Elevated San Francisco,"Brian Wong, Victor Nguyen",Corporation,Data Not Available,2442 Bayshore Blvd,San Francisco,CA,San Francisco,94134,Elevatedsystemsinc@gmail.Com,(415) 825-5123,Data Not Available,37.71078279,-122.40434195
16518,C10-0000153-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/10/2019 00:00:00,06/09/2026 00:00:00,,"G.S.H.L.E., Inc.",Green Solutions,"Carol Flanery, Forrest Heise, Justin Flanery",Corporation,Data Not Available,1404 28th St,Sacramento,CA,Sacramento,95816,Greensolutionsmidtown@gmail.Com,(916) 706-0489,Data Not Available,38.56922339,-121.47147787
16519,C10-0000154-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/10/2019 00:00:00,06/09/2026 00:00:00,,"Roseville Gold, Inc.",Two Rivers Wellness,"Carol Flanery, Forrest Heise, Justin Flanery",Corporation,Data Not Available,315 North 10th,Sacramento,CA,Sacramento,95811,Rosevillegold@gmail.Com,(916) 804-8975,Data Not Available,38.59232701,-121.48710156
16520,C10-0000155-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/10/2019 00:00:00,06/09/2026 00:00:00,,Mmc Management Services LLC,HERBOLOGY,"Dominic  Truhett, MARLOWE MERCADO",Limited Liability Company,Data Not Available,570 Armstrong Way,Oakdale,CA,Stanislaus,95361,Marlowe21@hotmail.Com,(209) 860-6704,Data Not Available,37.753482,-120.836508
16521,C10-0000156-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/10/2019 00:00:00,06/09/2026 00:00:00,,Tim And Mike Enterprises,The Queen of Dragons,Timothy Wright,Limited Liability Company,Data Not Available,5044 Shasta Dam Blvd,Shasta Lake,CA,Shasta,96019,Qodcollective@gmail.Com,(530) 276-9771,Data Not Available,40.680009,-122.355865
16522,C10-0000157-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/10/2019 00:00:00,06/09/2026 00:00:00,,The Higher Path Patients' Association,THE HIGHER PATH,Jerred Kiloh,Corporation,Data Not Available,14080 Ventura Blvd W,Sherman Oaks,CA,Los Angeles,91423,Info@thehigherpath.Com,(818) 385-1224,Data Not Available,34.149194,-118.439887
16523,C10-0000158-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/10/2019 00:00:00,06/09/2026 00:00:00,,Bay Area Safe Alternatives Collective Inc,Basa Inc,Tariq Alazraie,Corporation,Data Not Available,1326 Grove St,San Francisco,CA,San Francisco,94117,Tariq@trybasa.Com,(415) 409-1002,Data Not Available,37.776083,-122.438514
16524,C10-0000159-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/10/2019 00:00:00,06/09/2026 00:00:00,,"Lytt, LLC",Data Not Available,"Brett Chapman, Cheryl King, Holly Smallie",Limited Liability Company,Data Not Available,2110 Palmetto Ave,Pacifica,CA,San Mateo,94044,Info@its-Lytt.Com,(650) 735-9943,Data Not Available,37.6329,-122.492553
16525,C10-0000160-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/10/2019 00:00:00,06/09/2026 00:00:00,,Medical Caregivers Company,Data Not Available,"AKOP PARONYAN, ASHOT TOUNIAN, GEORGI BERBERYAN",Corporation,Data Not Available,1039 N Mission Rd,Los Angeles,CA,Los Angeles,90033,Ashtounian81@yahoo.Com,(323) 576-2153,Data Not Available,34.05971008,-118.21554337
16528,C10-0000163-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/11/2019 00:00:00,06/10/2026 00:00:00,,Cr And D Inc. [Equity Retailer],Modesto Cannabis Collective [Equity Retailer],"Carolina  Fernandez, Deanna Garcia",Corporation,Data Not Available,439 Maze Blvd,Modesto,CA,Stanislaus,95351,Modestcannabiscollective@gmail.Com,(916) 502-7463,Data Not Available,37.638335,-121.013786
16559,C10-0000165-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/11/2019 00:00:00,06/10/2026 00:00:00,,"Ogc Systems, Inc.",New Generation,"Justin Shively, Randall  Longwith",Corporation,Data Not Available,"3700 Segerstrom Ave, Unit A",Santa Ana,CA,Orange,92704,Traviscampbell1982@yahoo.Com,(951) 818-2245,Data Not Available,33.708004,-117.918708
16558,C10-0000166-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/12/2019 00:00:00,06/11/2026 00:00:00,,"Alternate Health Collective Association, Inc.",STILO SUPPLY,Brandon  Briones,Corporation,Data Not Available,3428 Long Beach Blvd,Long Beach,CA,Los Angeles,90807,Info@stilosupply.Com,(310) 488-7205,Data Not Available,33.819585,-118.188895
16563,C10-0000170-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/12/2019 00:00:00,06/11/2026 00:00:00,,"Scsa Group, Inc.",SCSA GROUP INC.,David De Wyke,Corporation,Data Not Available,"1900 E Warner Ave, Suite A",Santa Ana,CA,Orange,92705,Daviddewyke@me.Com,(714) 686-5001,Data Not Available,33.71264828,-117.84139967
16565,C10-0000172-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/12/2019 00:00:00,06/11/2026 00:00:00,,"Calwave Enterprises, Inc.",Data Not Available,"Christopher Colon, Craig  Jalbert, Graham Langley-Edwards, Khalil Moutawakkil, Matt Gould, Mitch Kahn",Corporation,Data Not Available,3600 Soquel Ave,Santa Cruz,CA,Santa Cruz,95062,Info@kindpeoples.Org,(831) 471-8562,Data Not Available,36.98569,-121.982607
16566,C10-0000173-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/12/2019 00:00:00,06/11/2026 00:00:00,,Nhs Collective,MMD of Long Beach,"Michael Ashbel, Steve Ashbel, Sumalee Apichatskol",Corporation,Data Not Available,1901 Atlantic Ave,Long Beach,CA,Los Angeles,90806,Phvesq@gmail.Com,(714) 809-5076,Data Not Available,33.791809,-118.185261
10999,C10-0000174-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/12/2019 00:00:00,06/11/2026 00:00:00,,"Sustainable Therapeutics Company, Inc.",KLOVER,"David Diaz, George Diaz",Corporation,Data Not Available,3500 Estudillo St,San Diego,CA,San Diego,92110,Sustainabletherapeutics@gmail.Com,(619) 688-0888,Data Not Available,32.74326319,-117.18855718
11000,C10-0000175-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/12/2019 00:00:00,06/11/2026 00:00:00,,"Kase's Journey, Inc",Caliva,"Amarjit  Malhi, Andres  Sanchez, Hardeep Gill",Corporation,Data Not Available,4030 Farm Supply Dr,Ceres,CA,Stanislaus,95307,Info@jaydens-Journey.Com,(209) 846-5300,Data Not Available,37.579871,-120.981156
11001,C10-0000176-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/12/2019 00:00:00,06/11/2026 00:00:00,,"Jayden's Journey Cooperative, Inc.","JAYDEN'S JOURNEY COOPERATIVE, INC.","Atour David, David Stewart ll, Ramiel Shiekhani",Corporation,Data Not Available,"5054 Pentecost Dr, Suite E",Modesto,CA,Stanislaus,95356,Info@jaydens-Journey.Com,(209) 581-7700,Data Not Available,37.712316,-121.001498
11004,C10-0000179-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/12/2019 00:00:00,06/11/2026 00:00:00,,Trinity Ma Inc.,Muha Meds Westwood,Valeria Castelo,Corporation,Data Not Available,2131 Westwood Blvd S,Los Angeles,CA,Los Angeles,90025,Cannaclinicmenu@gmail.Com,(310) 475-2500,Data Not Available,34.044348,-118.432411
11149,C10-0000184-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/12/2019 00:00:00,06/11/2026 00:00:00,,"Velvet Napa, Inc.",Harvest,"Elliott Taylor, Farid Harrison, Matthew Morea, Vincent Blatney",Corporation,Data Not Available,2441 2nd St,Napa,CA,Napa,94559,Farid@velvetcannabis.Com,(415) 517-3380,Data Not Available,38.2971297,-122.301439
11150,C10-0000185-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/12/2019 00:00:00,06/11/2026 00:00:00,,"Holistic Healing Collective, Inc.",Thurston Law Firm,Rebecca Vasquez,Corporation,Data Not Available,"15501 San Pablo Ave, Suite C",Richmond,CA,Contra Costa,94806,Rebecca@holistichealingcollective.Org,(510) 322-4491,Data Not Available,37.990025,-122.335556
11151,C10-0000186-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/12/2019 00:00:00,06/11/2026 00:00:00,,"Alpine Alternative Naturopathic, Inc",Vibe by California,"Aaron Johnson, Gordon Anderson, James Walker, Joseph Starr, Mark Waldron, Michal Holub",Corporation,Data Not Available,8112 Alpine Avenue Ave,Sacramento,CA,Sacramento,95826,Compliance@vibebycalifornia.Com,(916) 500-7827,Data Not Available,38.535312,-121.408164
11152,C10-0000187-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/12/2019 00:00:00,06/11/2026 00:00:00,,"Harbor Management Group, LLC",SAFEPORT,"Lonnie Jarvis, Nancy Jarvis, NICOLE JARVIS",Limited Liability Company,Data Not Available,353 Channel Islands Blvd W,Port Hueneme,CA,Ventura,93041,Lonnie@safeportcannabis.Com,(805) 827-3615,Data Not Available,34.17597536,-119.20721641
11153,C10-0000188-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/12/2019 00:00:00,06/11/2026 00:00:00,,"Golden Health & Wellness, Inc.","GOLDEN HEALTH & WELLNESS, INC.","Gayk Serobyan, Gevorg Kadzhikyan, Grach Serobyan",Corporation,Data Not Available,1115 Fee Dr,Sacramento,CA,Sacramento,95815,Paul@3hhg.Com,(916) 730-2264,Data Not Available,38.600773,-121.441287
11155,C10-0000190-LIC,Active,Annual,Commercial -  Retailer,Adult-Use,06/13/2019 00:00:00,06/12/2026 00:00:00,,1l Tree Lounge LLC,"One Log, Cookies","Ian Habenicht, Kevin Jodrey, Parker Berling, Peter Huson, Seth Berling",Limited Liability Company,Data Not Available,"705 Us Highway 101, C4",Garberville,CA,Humboldt,95542,Admin@oneloghouse.Com,(707) 267-4796,Data Not Available,40.010042,-123.790141
11156,C10-0000191-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/13/2019 00:00:00,06/12/2026 00:00:00,,Barr Corporation,California Caregivers Alliance,"Avedis Ghaghian, Ruben Harutyunyan",Corporation,Data Not Available,"2815 Sunset Blvd W, 201 & 206",Los Angeles,CA,Los Angeles,90026,Buyer4cca@gmail.Com,(213) 353-0100,Data Not Available,34.082402,-118.271871
11158,C10-0000193-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/13/2019 00:00:00,06/12/2026 00:00:00,,Life Enhancement Services,Data Not Available,"Anthony Blanco, Hakeem Brown, Juan Garcia",Corporation,Data Not Available,1966 Broadway St,Vallejo,CA,Solano,94589,Hbcadem@gmail.Com,(707) 980-3000,Data Not Available,38.138725,-122.252083
11159,C10-0000194-LIC,Active,Annual,Commercial -  Retailer,Adult-Use and Medicinal,06/13/2019 00:00:00,06/12/2026 00:00:00,,"Canna Cloud, LLC.",Data Not Available,MingHui Wu,Limited Liability Company,Data Not Available,1153 Harley Knox Blvd,Perris,CA,Riverside,92571,Yumingy@icloud.Com,(626) 215-9946,Data Not Available,33.85850554,-117.25147385
