id,user_id,name,slug,tagline,description,logo_url,banner_url,map_marker_image_url,license_number,verified,license_status,is_live,is_directory_listing,subscription_tier,stripe_subscription_id,address,city,state,zip,phone,website,offers_delivery,offers_storefront,smokers_club_eligible,online_menu_enabled,map_visible_override,smokers_club_tab_background_url,created_at
de5b8152-1785-48d2-b2b3-ea86e226eb62,,Catalyst - San Bernardino LLC,ca-uls-c10-0001359-lic,"Licensed storefront · San Bernardino County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Catalyst - San Bernardino LLC. Premise: 506 Inland Center Dr, SN Bernrdno, CA 92408.",,,,C10-0001359-LIC,true,approved,true,true,basic,,506 Inland Center Dr,SN Bernrdno,CA,92408,(562) 370-3780,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
d90dc4e7-f2c7-4c0a-b987-3ae5246ab889,,Hills and Valleys LLC,ca-uls-c10-0001360-lic,"Licensed storefront · Los Angeles County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Hills And Valleys LLC [Equity Retailer]. Premise: 5505 Figueroa St N, Los Angeles, CA 90042.",,,,C10-0001360-LIC,true,approved,true,true,basic,,5505 Figueroa St N,Los Angeles,CA,90042,(323) 348-9439,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
cf286ec0-3ece-4614-ba0b-ec20daecbb16,,REBUD SYLMAR,ca-uls-c10-0001361-lic,"Licensed storefront · Los Angeles County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Glenoaks Retailer LLC. Premise: 13567 Glenoaks Blvd, Sylmar, CA 91342.",,,,C10-0001361-LIC,true,approved,true,true,basic,,13567 Glenoaks Blvd,Sylmar,CA,91342,(805) 404-4141,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
3b3a10ae-23c8-4576-a847-0f5e8ca802f6,,Ghost Management Retail LLC,ca-uls-c10-0001363-lic,"Licensed storefront · Los Angeles County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Ghost Management Retail LLC. Premise: 10135 San Fernando Rd, Pacoima, CA 91331.",,,,C10-0001363-LIC,true,approved,true,true,basic,,10135 San Fernando Rd,Pacoima,CA,91331,(818) 854-2886,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
419b521a-b463-4816-a06e-b1c173136fe3,,"GDinLA, Inc.",ca-uls-c10-0001365-lic,"Licensed storefront · Los Angeles County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Gdinla, Inc. [Equity Retailer]. Premise: 11834 Jefferson Blvd, Culver City, CA 90230.",,,,C10-0001365-LIC,true,approved,true,true,basic,,11834 Jefferson Blvd,Culver City,CA,90230,(310) 210-9302,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
c90bf909-075e-45c3-a2bf-62dc35680805,,"Arize Holdings, LLC",ca-uls-c10-0001366-lic,"Licensed storefront · Sacramento County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Arize Holdings, LLC [Equity Retailer]. Premise: 4080 24th St, Sacramento, CA 95822.",,,,C10-0001366-LIC,true,approved,true,true,basic,,4080 24th St,Sacramento,CA,95822,(213) 723-3411,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
136f5f65-ac44-4a18-99c7-af392f4fa09c,,NUG,ca-uls-c10-0001367-lic,"Licensed storefront · Tehama County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Nug Holdings Rb LLC. Premise: 237 Main St S, Red Bluff, CA 96080.",,,,C10-0001367-LIC,true,approved,true,true,basic,,237 Main St S,Red Bluff,CA,96080,(510) 409-9543,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
3e735ec4-8da1-4469-9ec6-47e36eb05335,,STIIIZY SOUTH COAST,ca-uls-c10-0001368-lic,"Licensed storefront · Orange County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Shryne Paularino LLC. Premise: 675 Paularino Ave, Suite C-E, Costa Mesa, CA 92626.",,,,C10-0001368-LIC,true,approved,true,true,basic,,"675 Paularino Ave, Suite C-E",Costa Mesa,CA,92626,(213) 567-4201,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
2d509115-8645-424d-a46b-2724c0ca8b9c,,Carlotta Gardens LLC,ca-uls-c10-0001369-lic,"Licensed storefront · Humboldt County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use. Synced from CA DCC ULS. Legal entity: Carlotta Gardens LLC. Premise: 6287 Hwy 36, Carlotta, CA 95528.",,,,C10-0001369-LIC,true,approved,true,true,basic,,6287 Hwy 36,Carlotta,CA,95528,(917) 756-9697,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
aea01ece-bc61-40fd-a2fc-66cc81f98658,,Sunset Social Club,ca-uls-c10-0001370-lic,"Licensed storefront · Los Angeles County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Door Number Six, LLC. Premise: 8228 Sunset Blvd W, W Hollywood, CA 90046.",,,,C10-0001370-LIC,true,approved,true,true,basic,,8228 Sunset Blvd W,W Hollywood,CA,90046,(818) 629-7597,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
116802ff-d10f-4656-997e-5ddc82005c1f,,BUZZ Cannabis,ca-uls-c10-0001371-lic,"Licensed storefront · Riverside County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Wildomar Palomar, LLC. Premise: 22812 Palomar St, Unit 100, 101, Wildomar, CA 92595.",,,,C10-0001371-LIC,true,approved,true,true,basic,,"22812 Palomar St, Unit 100, 101",Wildomar,CA,92595,(619) 857-3001,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
4fd297f2-1922-41bb-a8f9-eb4f72c1cc48,,Embarc Ventura,ca-uls-c10-0001372-lic,"Licensed storefront · Ventura County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Responsible And Compliant Retail Ventura LLC. Premise: 1890 Main St E, Ventura, CA 93001.",,,,C10-0001372-LIC,true,approved,true,true,basic,,1890 Main St E,Ventura,CA,93001,(916) 573-2448,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
e63fdc42-e631-49e2-8381-d4f22e45fc13,,SHANGO,ca-uls-c10-0001373-lic,"Licensed storefront · Riverside County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use. Synced from CA DCC ULS. Legal entity: Ognahs Inc.. Premise: 24491 Alessandro Blvd, Moreno Valley, CA 92553.",,,,C10-0001373-LIC,true,approved,true,true,basic,,24491 Alessandro Blvd,Moreno Valley,CA,92553,(702) 812-3941,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
0160c4ed-83e3-4ff1-b151-c5375ca9e06f,,The Artist Tree,ca-uls-c10-0001377-lic,"Licensed storefront · Contra Costa County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: The Artist Tree V LLC. Premise: 4100 San Pablo Dam Rd, El Sobrante, CA 94803.",,,,C10-0001377-LIC,true,approved,true,true,basic,,4100 San Pablo Dam Rd,El Sobrante,CA,94803,(310) 922-3502,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
b561d76a-d0c0-486b-95fe-81a7b5c0cdb6,,Del Rey Farms,ca-uls-c10-0001379-lic,"Licensed storefront · Monterey County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Dro Farms LLC. Premise: 800 Portola Dr, Suite A, Del Rey Oaks, CA 93940.",,,,C10-0001379-LIC,true,approved,true,true,basic,,"800 Portola Dr, Suite A",Del Rey Oaks,CA,93940,(480) 225-1167,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
1f44178e-3878-4958-be64-5652d0f619d0,,Culture Cannabis Club,ca-uls-c10-0001380-lic,"Licensed storefront · Fresno County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: District 5 Culture Store Corp. Premise: 2590 Maple Ave S, Suite 103, 104, Fresno, CA 93725.",,,,C10-0001380-LIC,true,approved,true,true,basic,,"2590 Maple Ave S, Suite 103, 104",Fresno,CA,93725,(619) 277-2827,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
5a45280d-a225-46ea-8004-c06c8cf1c40a,,LEVEL,ca-uls-c10-0001381-lic,"Licensed storefront · Merced County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Cv Merced, Inc.. Premise: 808 W 16th St, Merced, CA 95340.",,,,C10-0001381-LIC,true,approved,true,true,basic,,808 W 16th St,Merced,CA,95340,(209) 872-1061,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
23b954a9-9189-4584-a831-8738d5a4a551,,Oregrown,ca-uls-c10-0001382-lic,"Licensed storefront · Butte County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Chico Flagship, LLC. Premise: 1408 Park Ave, Chico, CA 95928.",,,,C10-0001382-LIC,true,approved,true,true,basic,,1408 Park Ave,Chico,CA,95928,(530) 518-9976,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
59b6ee4f-dc01-4599-88f7-c25fca73e3b0,,Bleu Diamond Social Club,ca-uls-c10-0001383-lic,"Licensed storefront · Santa Barbara County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Bleu Diamond Cannabis Co. Premise: 1129 H St N, Lompoc, CA 93436.",,,,C10-0001383-LIC,true,approved,true,true,basic,,1129 H St N,Lompoc,CA,93436,(805) 631-1534,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
b9b6d91d-e9ef-44b5-883c-0f6b5e4bb8f4,,The Cake House El Monte,ca-uls-c10-0001384-lic,"Licensed storefront · Los Angeles County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Nibble This - El Monte, LLC. Premise: 4728 Peck Rd, El Monte, CA 91732.",,,,C10-0001384-LIC,true,approved,true,true,basic,,4728 Peck Rd,El Monte,CA,91732,(480) 329-9439,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
2a589d10-0966-469c-b22c-6435b231f806,,MMD Redwood City,ca-uls-c10-0001387-lic,"Licensed storefront · San Mateo County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Mmd Redwood City Inc. Premise: 1764 Broadway St, Redwood City, CA 94063.",,,,C10-0001387-LIC,true,approved,true,true,basic,,1764 Broadway St,Redwood City,CA,94063,(213) 422-7439,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
d03bfa79-a9ca-4322-a617-7a4e55e7932a,,Loe Dispensary,ca-uls-c10-0001388-lic,"Licensed storefront · Sonoma County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Sevenfold [Equity Retailer]. Premise: 27 Fremont Dr, Sonoma, CA 95476.",,,,C10-0001388-LIC,true,approved,true,true,basic,,27 Fremont Dr,Sonoma,CA,95476,(707) 777-7563,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
dd88ae06-3632-4c86-a365-1be62df22c81,,Megan's Organic Market,ca-uls-c10-0001389-lic,"Licensed storefront · Santa Barbara County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Mom Go LLC. Premise: 5999 Hollister Ave, Goleta, CA 93117.",,,,C10-0001389-LIC,true,approved,true,true,basic,,5999 Hollister Ave,Goleta,CA,93117,(805) 709-0662,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
746eb655-6903-4914-a33d-0dbf75618112,,ASCENT,ca-uls-c10-0001391-lic,"Licensed storefront · Inyo County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use. Synced from CA DCC ULS. Legal entity: Alluvial Management Co. LLC. Premise: 174 Main St N, Bishop, CA 93514.",,,,C10-0001391-LIC,true,approved,true,true,basic,,174 Main St N,Bishop,CA,93514,(760) 914-1716,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
77e18fda-740c-4920-9f5d-f623d5f3d317,,ELEMENT 7 SF1 LLC,ca-uls-c10-0001392-lic,"Licensed storefront · San Francisco County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Element 7 Sf1 LLC. Premise: 3415 California St, San Francisco, CA 94118.",,,,C10-0001392-LIC,true,approved,true,true,basic,,3415 California St,San Francisco,CA,94118,(415) 906-9655,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
3768cb7e-e3a4-4f7c-a341-6cae10ee4648,,Highlands Reserve LLC,ca-uls-c10-0001394-lic,"Licensed storefront · Riverside County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Highlands Reserve LLC. Premise: 328 Malbert St, A, Perris, CA 92570.",,,,C10-0001394-LIC,true,approved,true,true,basic,,"328 Malbert St, A",Perris,CA,92570,(951) 333-5783,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
250ee044-ffad-47cd-8ccc-77415e8cd010,,Fuego,ca-uls-c10-0001395-lic,"Licensed storefront · Del Norte County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: El Alto Inc. Premise: 245 H St, Crescent City, CA 95531.",,,,C10-0001395-LIC,true,approved,true,true,basic,,245 H St,Crescent City,CA,95531,(707) 342-5378,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
34780937-3d8d-464f-9f79-1a6200229ee4,,Native Garden,ca-uls-c10-0001396-lic,"Licensed storefront · Orange County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Cabrillo Community Project LLC. Premise: 167 Cabrillo St, Costa Mesa, CA 92627.",,,,C10-0001396-LIC,true,approved,true,true,basic,,167 Cabrillo St,Costa Mesa,CA,92627,(949) 750-5674,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
f2d82b52-c4d5-456c-8f9f-48c323445349,,Embarc Tracy,ca-uls-c10-0001397-lic,"Licensed storefront · San Joaquin County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Responsible And Compliant Retail Tracy LLC. Premise: 1000 Pavilion Pkwy, Suite 110, Tracy, CA 95304.",,,,C10-0001397-LIC,true,approved,true,true,basic,,"1000 Pavilion Pkwy, Suite 110",Tracy,CA,95304,(916) 573-2448,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
9fdf6413-824e-45a3-a3f0-125310a5d538,,Embarc Meyers,ca-uls-c10-0001398-lic,"Licensed storefront · El Dorado County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Embarc Meyers. Premise: 3008 Us Highway 50, S Lake Tahoe, CA 96150.",,,,C10-0001398-LIC,true,approved,true,true,basic,,3008 Us Highway 50,S Lake Tahoe,CA,96150,(916) 573-2448,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
e08e89a8-9563-4c08-be76-e1efecfebae8,,Kannabis Works,ca-uls-c10-0001400-lic,"Licensed storefront · Orange County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Stanton Monroe, LLC. Premise: 8230 Monroe Ave, Stanton, CA 90680.",,,,C10-0001400-LIC,true,approved,true,true,basic,,8230 Monroe Ave,Stanton,CA,90680,(949) 614-0099,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
ad507c79-c24f-4bfb-a624-2020d7cd821a,,Lake Street Organics,ca-uls-c10-0001401-lic,"Licensed storefront · Lake County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Link Rock Falls Corporation. Premise: 8466 Lake St, Lower Lake, CA 95457.",,,,C10-0001401-LIC,true,approved,true,true,basic,,8466 Lake St,Lower Lake,CA,95457,(707) 694-3706,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
205bc8c7-ac6d-4543-b31f-1c710704835e,,SIESTA LIFE ENCINITAS LLC,ca-uls-c10-0001402-lic,"Licensed storefront · San Diego County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Siesta Life Encinitas LLC. Premise: 1038 S Coast Highway 101, Encinitas, CA 92024.",,,,C10-0001402-LIC,true,approved,true,true,basic,,1038 S Coast Highway 101,Encinitas,CA,92024,(510) 909-8251,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
db779055-a571-46d0-a1eb-19b4c6d38dbf,,Crystal Nugs Shop,ca-uls-c10-0001403-lic,"Licensed storefront · Sacramento County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Closed Door Inc [Equity Retailer]. Premise: 2300 J St, Sacramento, CA 95816.",,,,C10-0001403-LIC,true,approved,true,true,basic,,2300 J St,Sacramento,CA,95816,(916) 701-9777,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
a0e6b704-f0e3-4476-ad64-22035b895ec9,,Wellgreens Dispensary,ca-uls-c10-0001404-lic,"Licensed storefront · San Diego County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Ecrencinitas4, LLC. Premise: 211 El Camino Real N, Encinitas, CA 92024.",,,,C10-0001404-LIC,true,approved,true,true,basic,,211 El Camino Real N,Encinitas,CA,92024,(619) 405-0298,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
7812ddbb-f397-4ca0-a30b-0d3970934a20,,"Metro 1996, LLC",ca-uls-c10-0001405-lic,"Licensed storefront · Sacramento County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Metro 1996, LLC [Equity Retailer]. Premise: 6492 Florin Perkins Rd, Sacramento, CA 95828.",,,,C10-0001405-LIC,true,approved,true,true,basic,,6492 Florin Perkins Rd,Sacramento,CA,95828,(916) 280-6875,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
e19b550f-d511-4b6d-8ea1-7b8c4aee2a29,,Ohana Cannabis,ca-uls-c10-0001406-lic,"Licensed storefront · Riverside County, CA","California licensed retail storefront (Commercial Retailer). Designation: Adult-Use and Medicinal. Synced from CA DCC ULS. Legal entity: Teranomic, LLC. Premise: 395 N Palm Canyon Dr, Palm Springs, CA 92262.",,,,C10-0001406-LIC,true,approved,true,true,basic,,395 N Palm Canyon Dr,Palm Springs,CA,92262,(916) 757-4892,,false,true,false,false,false,,2026-03-22T23:31:23.267821+00:00
